date,theta_mw,tau_mw,mw_window,theta_lcp,tau_lcp,lcp_selected_window
1999-07-12,1.2081131108903629,0.3765805846400065,250,1.2081131108903629,0.3765805846400065,250
1999-07-13,1.1956208223291276,0.3741435197739448,250,1.1956208223291276,0.3741435197739448,250
1999-07-14,1.1969272807684361,0.37439928270146144,250,1.1969272807684361,0.37439928270146144,250
1999-07-15,1.210194195275647,0.37698473103485636,250,1.210194195275647,0.37698473103485636,250
1999-07-16,1.2176818276668193,0.37843450436793974,250,1.2176818276668193,0.37843450436793974,250
1999-07-19,1.218343042576248,0.378562206221801,250,1.218343042576248,0.378562206221801,250
1999-07-20,1.2011334963094695,0.3752213076068946,250,1.2011334963094695,0.3752213076068946,250
1999-07-21,1.2046353890885506,0.37590403987617704,250,1.2046353890885506,0.37590403987617704,250
1999-07-22,1.222557004830835,0.379374826573475,250,1.222557004830835,0.379374826573475,250
1999-07-23,1.2354185480480429,0.3818419563655472,250,1.2354185480480429,0.3818419563655472,250
1999-07-26,1.2404654108551485,0.382804706601634,250,1.2404654108551485,0.382804706601634,250
1999-07-27,1.227653839509677,0.3803548647261919,250,1.227653839509677,0.3803548647261919,250
1999-07-28,1.2214529279524915,0.37916212195868687,250,1.2214529279524915,0.37916212195868687,250
1999-07-29,1.2114537672943757,0.3772290853543926,250,1.2114537672943757,0.3772290853543926,250
1999-07-30,1.2255807974170363,0.37995662622943766,250,1.2255807974170363,0.37995662622943766,250
1999-08-02,1.2135219932052068,0.37762990132668267,250,1.2135219932052068,0.37762990132668267,250
1999-08-03,1.2035571600539148,0.37569398637908474,250,1.2035571600539148,0.37569398637908474,250
1999-08-04,1.1853978104344658,0.3721349360357556,250,1.1853978104344658,0.3721349360357556,250
1999-08-05,1.1895220952985561,0.37294681138968894,250,1.1895220952985561,0.37294681138968894,250
1999-08-06,1.183720064518302,0.37180406585068254,250,1.183720064518302,0.37180406585068254,250
1999-08-09,1.1727501029839074,0.3696320431542842,250,1.1727501029839074,0.3696320431542842,250
